Low-Income Energy Affordability Data Tool Map Export (https://lead.openei.org/)
Exported On:,1/9/2022
FPL:,0% - 100%; 100% - 150%; 150% - 200%; 200% - 400%; 400%+
Building Age:,Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 09; 2010+
Heating Fuel Type:,Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None
Building Type:,1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer
Rent/Own:,Renter-occupied; Owner-occupied

Geography ID, Name,County,Tribal Areas,Avg. Energy Burden (% income)
06059076103,Census Tract 761.03,Orange County,,2
06067007701,Census Tract 77.01,Sacramento County,,2
06067007702,Census Tract 77.02,Sacramento County,,2
06111007700,Census Tract 77,Ventura County,,2
06067007801,Census Tract 78.01,Sacramento County,,2
06067007802,Census Tract 78.02,Sacramento County,,2
06111007903,Census Tract 79.03,Ventura County,,1
06067007904,Census Tract 79.04,Sacramento County,,2
06111007904,Census Tract 79.04,Ventura County,,2
06067007905,Census Tract 79.05,Sacramento County,,2
06077000700,Census Tract 7,San Joaquin County,,5
06071008001,Census Tract 80.01,San Bernardino County,,2
06067008005,Census Tract 80.05,Sacramento County,,2
06067008006,Census Tract 80.06,Sacramento County,,2
06067008007,Census Tract 80.07,Sacramento County,,2
06067008009,Census Tract 80.09,Sacramento County,,2
06067008010,Census Tract 80.10,Sacramento County,,2
06067008111,Census Tract 81.11,Sacramento County,,2
06067008113,Census Tract 81.13,Sacramento County,,2
06067008117,Census Tract 81.17,Sacramento County,,2
06067008119,Census Tract 81.19,Sacramento County,,2
06067008120,Census Tract 81.20,Sacramento County,,2
06059086402,Census Tract 864.02,Orange County,,1
06059086404,Census Tract 864.04,Orange County,,1
06059086405,Census Tract 864.05,Orange County,,1
06059086406,Census Tract 864.06,Orange County,,1
06059086407,Census Tract 864.07,Orange County,,2
06059086501,Census Tract 865.01,Orange County,,2
06059086502,Census Tract 865.02,Orange County,,1
06059086601,Census Tract 866.01,Orange County,,3
06059086602,Census Tract 866.02,Orange County,,1
06059086701,Census Tract 867.01,Orange County,,2
06059086702,Census Tract 867.02,Orange County,,1
06059086801,Census Tract 868.01,Orange County,,2
06059086802,Census Tract 868.02,Orange County,,2
06059086803,Census Tract 868.03,Orange County,,2
06059086901,Census Tract 869.01,Orange County,,3
06059086902,Census Tract 869.02,Orange County,,1
06059086903,Census Tract 869.03,Orange County,,1
06059087101,Census Tract 871.01,Orange County,,2
06059087102,Census Tract 871.02,Orange County,,1
06059087103,Census Tract 871.03,Orange County,,1
06059087105,Census Tract 871.05,Orange County,,1
06059087106,Census Tract 871.06,Orange County,,1
06059088107,Census Tract 881.07,Orange County,,2
06059088201,Census Tract 882.01,Orange County,,2
06059088202,Census Tract 882.02,Orange County,,1
06059088203,Census Tract 882.03,Orange County,,2
06059088301,Census Tract 883.01,Orange County,,2
06059088302,Census Tract 883.02,Orange County,,1
06059088401,Census Tract 884.01,Orange County,,1
06059088402,Census Tract 884.02,Orange County,,2
06059088403,Census Tract 884.03,Orange County,,1
06059088501,Census Tract 885.01,Orange County,,2
06059088502,Census Tract 885.02,Orange County,,2
06059088601,Census Tract 886.01,Orange County,,2
06059088602,Census Tract 886.02,Orange County,,2
06059088802,Census Tract 888.02,Orange County,,2
06059088901,Census Tract 889.01,Orange County,,2
06059088902,Census Tract 889.02,Orange County,,2
06059088903,Census Tract 889.03,Orange County,,2
06059088904,Census Tract 889.04,Orange County,,2
06059088905,Census Tract 889.05,Orange County,,2
06059089107,Census Tract 891.07,Orange County,,2
06039000800,Census Tract 8,Madera County,,5
06111000903,Census Tract 9.03,Ventura County,,2
06037901210,Census Tract 9012.10,Los Angeles County,,3
06065940500,Census Tract 9405,Riverside County,Agua Caliente Indian Reservation and Off-Reservation Trust Land,3
06059099223,Census Tract 992.23,Orange County,,2
06059099224,Census Tract 992.24,Orange County,,1
06059099225,Census Tract 992.25,Orange County,,1
06059099226,Census Tract 992.26,Orange County,,1
06059099227,Census Tract 992.27,Orange County,,1
06059099229,Census Tract 992.29,Orange County,,1
06059099230,Census Tract 992.30,Orange County,,1
06059099231,Census Tract 992.31,Orange County,,1
06059099232,Census Tract 992.32,Orange County,,1
06059099234,Census Tract 992.34,Orange County,,1
06059099235,Census Tract 992.35,Orange County,,1
06059099237,Census Tract 992.37,Orange County,,1
06059099238,Census Tract 992.38,Orange County,,1
06059099246,Census Tract 992.46,Orange County,,1
06059099247,Census Tract 992.47,Orange County,,2
06059099248,Census Tract 992.48,Orange County,,2
06059099249,Census Tract 992.49,Orange County,,2
06059099250,Census Tract 992.50,Orange County,,1
06059099603,Census Tract 996.03,Orange County,,1
06059099604,Census Tract 996.04,Orange County,,1
06059099605,Census Tract 996.05,Orange County,,1
06059099701,Census Tract 997.01,Orange County,,2
06059099702,Census Tract 997.02,Orange County,,2
06059099902,Census Tract 999.02,Orange County,,1
06039000900,Census Tract 9,Madera County,,4
06077000900,Census Tract 9,San Joaquin County,,4
06053000101,Census Tract 1.01,Monterey County,,2
06053000102,Census Tract 1.02,Monterey County,,2
06053000103,Census Tract 1.03,Monterey County,,2
06039000104,Census Tract 1.04,Madera County,,4
06009000121,Census Tract 1.21,Calaveras County,,4
06009000122,Census Tract 1.22,Calaveras County,,4
06073010005,Census Tract 100.05,San Diego County,,3
06073010012,Census Tract 100.12,San Diego County,,2
06073010103,Census Tract 101.03,San Diego County,,2
06041101100,Census Tract 1011,Marin County,,1
06045010100,Census Tract 101,Mendocino County,Round Valley Reservation and Off-Reservation Trust Land,5
06079010201,Census Tract 102.01,San Luis Obispo County,,2
06053010202,Census Tract 102.02,Monterey County,,3
06079010202,Census Tract 102.02,San Luis Obispo County,,2
06041103100,Census Tract 1031,Marin County,,1
06037103200,Census Tract 1032,Los Angeles County,,3
06041103200,Census Tract 1032,Marin County,,1
06079010300,Census Tract 103,San Luis Obispo County,,3
06041104102,Census Tract 1041.02,Marin County,,1
06041104200,Census Tract 1042,Marin County,,1
06041104300,Census Tract 1043,Marin County,,1
06041105000,Census Tract 1050,Marin County,,1
06053010603,Census Tract 106.03,Monterey County,,2
06053010604,Census Tract 106.04,Monterey County,,2
06053010605,Census Tract 106.05,Monterey County,,2
06041106001,Census Tract 1060.01,Marin County,,1
06079010703,Census Tract 107.03,San Luis Obispo County,,2
06041107000,Census Tract 1070,Marin County,,1
06023010700,Census Tract 107,Humboldt County,,3
06037108103,Census Tract 1081.03,Los Angeles County,,2
06041108200,Census Tract 1082,Marin County,,1
06079010901,Census Tract 109.01,San Luis Obispo County,,4
06037109700,Census Tract 1097,Los Angeles County,,2
06053010900,Census Tract 109,Monterey County,,1
06073001000,Census Tract 10,San Diego County,,1
06077001000,Census Tract 10,San Joaquin County,,3
06077001101,Census Tract 11.01,San Joaquin County,,3
06077001102,Census Tract 11.02,San Joaquin County,,3
06059110001,Census Tract 1100.01,Orange County,,1
06023011000,Census Tract 110,Humboldt County,,3
06041112100,Census Tract 1121,Marin County,,1
06053011302,Census Tract 113.02,Monterey County,,4
06079011501,Census Tract 115.01,San Luis Obispo County,,2
06037115302,Census Tract 1153.02,Los Angeles County,,3
06041116000,Census Tract 1160,Marin County,,1
06079011600,Census Tract 116,San Luis Obispo County,,1
06059011707,Census Tract 117.07,Orange County,,1
06059011708,Census Tract 117.08,Orange County,,2
06059011709,Census Tract 117.09,Orange County,,1
06059011710,Census Tract 117.10,Orange County,,1
06041118100,Census Tract 1181,Marin County,,1
06073011902,Census Tract 119.02,San Diego County,,2
06073001100,Census Tract 11,San Diego County,,1
06053012000,Census Tract 120,Monterey County,,1
06053012100,Census Tract 121,Monterey County,,2
06075012100,Census Tract 121,San Francisco County,,1
06037122410,Census Tract 1224.10,Los Angeles County,,3
06079012302,Census Tract 123.02,San Luis Obispo County,,2
06037123205,Census Tract 1232.05,Los Angeles County,,2
06037123420,Census Tract 1234.20,Los Angeles County,,2
06037123602,Census Tract 1236.02,Los Angeles County,,2
06073012401,Census Tract 124.01,San Diego County,,2
06079012401,Census Tract 124.01,San Luis Obispo County,,2
06041124100,Census Tract 1241,Marin County,,1
06037124500,Census Tract 1245,Los Angeles County,,2
06079012503,Census Tract 125.03,San Luis Obispo County,,2
06079012600,Census Tract 126,San Luis Obispo County,,2
06079012702,Census Tract 127.02,San Luis Obispo County,,2
06041127000,Census Tract 1270,Marin County,,1
06037127910,Census Tract 1279.10,Los Angeles County,,2
06075012700,Census Tract 127,San Francisco County,,1
06075012800,Census Tract 128,San Francisco County,,1
06047001200,Census Tract 12,Merced County,,2
06073001200,Census Tract 12,San Diego County,,1
06077001200,Census Tract 12,San Joaquin County,,2
06047001301,Census Tract 13.01,Merced County,,3
06047001302,Census Tract 13.02,Merced County,,4
06053013000,Census Tract 130,Monterey County,,1
06037131300,Census Tract 1313,Los Angeles County,,3
06041132200,Census Tract 1322,Marin County,,3
06075013200,Census Tract 132,San Francisco County,,1
06053013300,Census Tract 133,Monterey County,,2
06037134101,Census Tract 1341.01,Los Angeles County,,2
06037134305,Census Tract 1343.05,Los Angeles County,,2
06075013400,Census Tract 134,San Francisco County,,1
06053013500,Census Tract 135,Monterey County,,2
06073013606,Census Tract 136.06,San Diego County,,2
06073013701,Census Tract 137.01,San Diego County,,2
06073013702,Census Tract 137.02,San Diego County,,2
06053013700,Census Tract 137,Monterey County,,3
06073013801,Census Tract 138.01,San Diego County,,2
06053013800,Census Tract 138,Monterey County,,2
06073013903,Census Tract 139.03,San Diego County,,2
06073013905,Census Tract 139.05,San Diego County,,2
06073013906,Census Tract 139.06,San Diego County,,2
06073013907,Census Tract 139.07,San Diego County,,2
06073013908,Census Tract 139.08,San Diego County,,2
06073013909,Census Tract 139.09,San Diego County,,2
06037139703,Census Tract 1397.03,Los Angeles County,,2
06053013900,Census Tract 139,Monterey County,,2
06073001300,Census Tract 13,San Diego County,,1
06077001300,Census Tract 13,San Joaquin County,,3
06073014001,Census Tract 140.01,San Diego County,,2
06053014000,Census Tract 140,Monterey County,,3
06037141700,Census Tract 1417,Los Angeles County,,1
06037143902,Census Tract 1439.02,Los Angeles County,,1
06073014400,Census Tract 144,San Diego County,,2
06073014803,Census Tract 148.03,San Diego County,,1
06073001400,Census Tract 14,San Diego County,,1
06077001400,Census Tract 14,San Joaquin County,,3
06075015100,Census Tract 151,San Francisco County,,1
06073015200,Census Tract 152,San Diego County,,1
06075015200,Census Tract 152,San Francisco County,,1
06073015301,Census Tract 153.01,San Diego County,,2
06073015405,Census Tract 154.05,San Diego County,,2
06075015400,Census Tract 154,San Francisco County,,1
06073015602,Census Tract 156.02,San Diego County,,2
06073015802,Census Tract 158.02,San Diego County,,2
06073001500,Census Tract 15,San Diego County,,1
06077001500,Census Tract 15,San Joaquin County,,4
06073016605,Census Tract 166.05,San Diego County,,2
06073016616,Census Tract 166.16,San Diego County,,2
06073016802,Census Tract 168.02,San Diego County,,2
06073016806,Census Tract 168.06,San Diego County,,2
06073016807,Census Tract 168.07,San Diego County,,2
06073016809,Census Tract 168.09,San Diego County,,2
06073016811,Census Tract 168.11,San Diego County,,3
06073016901,Census Tract 169.01,San Diego County,,3
06073016902,Census Tract 169.02,San Diego County,Barona Reservation,3
06077001600,Census Tract 16,San Joaquin County,,4
06083001704,Census Tract 17.04,Santa Barbara County,,1
06073017010,Census Tract 170.10,San Diego County,,1
06073017019,Census Tract 170.19,San Diego County,,2
06073017029,Census Tract 170.29,San Diego County,,1
06073017032,Census Tract 170.32,San Diego County,,1
06073017033,Census Tract 170.33,San Diego County,,1
06073017042,Census Tract 170.42,San Diego County,,1
06073017044,Census Tract 170.44,San Diego County,,1
06073017046,Census Tract 170.46,San Diego County,,1
06073017049,Census Tract 170.49,San Diego County,,2
06073017106,Census Tract 171.06,San Diego County,,2
06073017403,Census Tract 174.03,San Diego County,,1
06073017604,Census Tract 176.04,San Diego County,,1
06047001700,Census Tract 17,Merced County,,3
06077001700,Census Tract 17,San Joaquin County,,5
06047001801,Census Tract 18.01,Merced County,,2
06073018513,Census Tract 185.13,San Diego County,,2
06073018611,Census Tract 186.11,San Diego County,,2
06073018700,Census Tract 187,San Diego County,,3
06073018801,Census Tract 188.01,San Diego County,,3
06073018803,Census Tract 188.03,San Diego County,,2
06073018904,Census Tract 189.04,San Diego County,,3
06073001800,Census Tract 18,San Diego County,,2
06073019103,Census Tract 191.03,San Diego County,,3
06073019106,Census Tract 191.06,San Diego County,Rincon Reservation; San Pasqual Reservation,3
06073019107,Census Tract 191.07,San Diego County,San Pasqual Reservation,3
06037191810,Census Tract 1918.10,Los Angeles County,,2
06073019203,Census Tract 192.03,San Diego County,,2
06073019206,Census Tract 192.06,San Diego County,,2
06037192620,Census Tract 1926.20,Los Angeles County,,2
06073019404,Census Tract 194.04,San Diego County,,2
06073019405,Census Tract 194.05,San Diego County,,2
06073019406,Census Tract 194.06,San Diego County,,2
06073019602,Census Tract 196.02,San Diego County,,2
06073019701,Census Tract 197.01,San Diego County,,2
06073019809,Census Tract 198.09,San Diego County,,2
06073001900,Census Tract 19,San Diego County,,2
06077001900,Census Tract 19,San Joaquin County,,5
06073002001,Census Tract 20.01,San Diego County,,1
06073002002,Census Tract 20.02,San Diego County,,1
06073020013,Census Tract 200.13,San Diego County,,1
06073020016,Census Tract 200.16,San Diego County,,1
06073020019,Census Tract 200.19,San Diego County,,2
06073020023,Census Tract 200.23,San Diego County,,2
06073020029,Census Tract 200.29,San Diego County,,2
06073020105,Census Tract 201.05,San Diego County,,2
06073020305,Census Tract 203.05,San Diego County,,2
06073020309,Census Tract 203.09,San Diego County,,2
06073020405,Census Tract 204.05,San Diego County,,2
06037204200,Census Tract 2042,Los Angeles County,,3
06037206200,Census Tract 2062,Los Angeles County,,1
06073020708,Census Tract 207.08,San Diego County,,2
06073020710,Census Tract 207.10,San Diego County,,2
06073020902,Census Tract 209.02,San Diego County,Capitan Grande Reservation; Inaja and Cosmit Reservation,3
06073020904,Census Tract 209.04,San Diego County,Inaja and Cosmit Reservation,5
06037209820,Census Tract 2098.20,Los Angeles County,,2
06037211420,Census Tract 2114.20,Los Angeles County,,1
06073021204,Census Tract 212.04,San Diego County,Viejas Reservation,2
06073021205,Census Tract 212.05,San Diego County,,2
06037214600,Census Tract 2146,Los Angeles County,,1
06073021400,Census Tract 214,San Diego County,,2
06073002100,Census Tract 21,San Diego County,,2
06047002201,Census Tract 22.01,Merced County,,4
06073002201,Census Tract 22.01,San Diego County,,3
06073002202,Census Tract 22.02,San Diego County,,2
06073022100,Census Tract 221,San Diego County,,1
06037228410,Census Tract 2284.10,Los Angeles County,,3
06109002200,Census Tract 22,Tuolumne County,,3
06073002301,Census Tract 23.01,San Diego County,,2
06073002302,Census Tract 23.02,San Diego County,,3
06073002401,Census Tract 24.01,San Diego County,,2
06073002402,Census Tract 24.02,San Diego County,,3
06099002402,Census Tract 24.02,Stanislaus County,,5
06037241300,Census Tract 2413,Los Angeles County,,4
06073002501,Census Tract 25.01,San Diego County,,3
06073002601,Census Tract 26.01,San Diego County,,4
06073002602,Census Tract 26.02,San Diego County,,2
06083002606,Census Tract 26.06,Santa Barbara County,,2
06037267402,Census Tract 2674.02,Los Angeles County,,1
06073002702,Census Tract 27.02,San Diego County,,2
06073002705,Census Tract 27.05,San Diego County,,3
06073002707,Census Tract 27.07,San Diego County,,3
06073002708,Census Tract 27.08,San Diego County,,3
06073002709,Census Tract 27.09,San Diego County,,3
06073002710,Census Tract 27.10,San Diego County,,2
06111002700,Census Tract 27,Ventura County,,1
06073002801,Census Tract 28.01,San Diego County,,2
06111002800,Census Tract 28,Ventura County,,1
06073002905,Census Tract 29.05,San Diego County,,2
06083002915,Census Tract 29.15,Santa Barbara County,,1
06037293201,Census Tract 2932.01,Los Angeles County,,2
06083000302,Census Tract 3.02,Santa Barbara County,,1
06073003003,Census Tract 30.03,San Diego County,,2
06037300100,Census Tract 3001,Los Angeles County,,1
06037300501,Census Tract 3005.01,Los Angeles County,,2
06037300502,Census Tract 3005.02,Los Angeles County,,2
06037300600,Census Tract 3006,Los Angeles County,,2
06037300702,Census Tract 3007.02,Los Angeles County,,1
06037301203,Census Tract 3012.03,Los Angeles County,,1
06037302202,Census Tract 3022.02,Los Angeles County,,2
06083003102,Census Tract 31.02,Santa Barbara County,,2
06073003103,Census Tract 31.03,San Diego County,,3
06073003105,Census Tract 31.05,San Diego County,,2
06073003114,Census Tract 31.14,San Diego County,,2
06073003115,Census Tract 31.15,San Diego County,,2
06037310701,Census Tract 3107.01,Los Angeles County,,1
06037310702,Census Tract 3107.02,Los Angeles County,,1
06037310800,Census Tract 3108,Los Angeles County,,1
06037311500,Census Tract 3115,Los Angeles County,,1
06037311700,Census Tract 3117,Los Angeles County,,1
06037311802,Census Tract 3118.02,Los Angeles County,,1
06073003201,Census Tract 32.01,San Diego County,,3
06073003202,Census Tract 32.02,San Diego County,,3
06073003207,Census Tract 32.07,San Diego County,,1
06071003506,Census Tract 35.06,San Bernardino County,,2
06111003605,Census Tract 36.05,Ventura County,,1
06111003608,Census Tract 36.08,Ventura County,,1
06111003700,Census Tract 37,Ventura County,,2
06111003900,Census Tract 39,Ventura County,,2
06073000300,Census Tract 3,San Diego County,,1
06071000404,Census Tract 4.04,San Bernardino County,,2
06001400100,Census Tract 4001,Alameda County,,1
06037400501,Census Tract 4005.01,Los Angeles County,,1
06037400604,Census Tract 4006.04,Los Angeles County,,1
06001400600,Census Tract 4006,Alameda County,,1
06001401000,Census Tract 4010,Alameda County,,2
06001401100,Census Tract 4011,Alameda County,,1
06001401200,Census Tract 4012,Alameda County,,1
06037401303,Census Tract 4013.03,Los Angeles County,,1
06037401304,Census Tract 4013.04,Los Angeles County,,2
06001401300,Census Tract 4013,Alameda County,,1
06115040100,Census Tract 401,Yuba County,,3
06001402900,Census Tract 4029,Alameda County,,1
06115040200,Census Tract 402,Yuba County,,3
06001403400,Census Tract 4034,Alameda County,,1
06037403500,Census Tract 4035,Los Angeles County,,2
06001403600,Census Tract 4036,Alameda County,,1
06001403800,Census Tract 4038,Alameda County,,1
06001403900,Census Tract 4039,Alameda County,,1
06001404000,Census Tract 4040,Alameda County,,1
06001404400,Census Tract 4044,Alameda County,,1
06037404501,Census Tract 4045.01,Los Angeles County,,1
06001404502,Census Tract 4045.02,Alameda County,,1
06001404600,Census Tract 4046,Alameda County,,1
06115040400,Census Tract 404,Yuba County,,5
06001406700,Census Tract 4067,Alameda County,,1
06001406800,Census Tract 4068,Alameda County,,1
06115040700,Census Tract 407,Yuba County,,3
06001408100,Census Tract 4081,Alameda County,,1
06115040800,Census Tract 408,Yuba County,,3
06115040901,Census Tract 409.01,Yuba County,,4
06115040902,Census Tract 409.02,Yuba County,,3
06001409800,Census Tract 4098,Alameda County,,2
06111004000,Census Tract 40,Ventura County,,2
06111004101,Census Tract 41.01,Ventura County,,1
06115041000,Census Tract 410,Yuba County,,3
06115041100,Census Tract 411,Yuba County,,4
06065041804,Census Tract 418.04,Riverside County,,2
06065041805,Census Tract 418.05,Riverside County,,2
06065041807,Census Tract 418.07,Riverside County,,2
06065041808,Census Tract 418.08,Riverside County,,2
06059042106,Census Tract 421.06,Orange County,,2
06059042107,Census Tract 421.07,Orange County,,2
06059042108,Census Tract 421.08,Orange County,,2
06059042109,Census Tract 421.09,Orange County,,2
06001422000,Census Tract 4220,Alameda County,,1
06001423601,Census Tract 4236.01,Alameda County,,1
06065042622,Census Tract 426.22,Riverside County,,3
06001426100,Census Tract 4261,Alameda County,,1
06065042724,Census Tract 427.24,Riverside County,,2
06065042728,Census Tract 427.28,Riverside County,,2
06111004200,Census Tract 42,Ventura County,,1
06037430502,Census Tract 4305.02,Los Angeles County,,1
06001430500,Census Tract 4305,Alameda County,,2
06001430800,Census Tract 4308,Alameda County,,2
06001431200,Census Tract 4312,Alameda County,,1
06037433503,Census Tract 4335.03,Los Angeles County,,2
06001433700,Census Tract 4337,Alameda County,,2
06001435102,Census Tract 4351.02,Alameda County,,1
06001435300,Census Tract 4353,Alameda County,,2
06001435700,Census Tract 4357,Alameda County,,2
06001436500,Census Tract 4365,Alameda County,,2
06001437500,Census Tract 4375,Alameda County,,2
06001438300,Census Tract 4383,Alameda County,,2
06001440301,Census Tract 4403.01,Alameda County,,1
06001440306,Census Tract 4403.06,Alameda County,,1
06001440332,Census Tract 4403.32,Alameda County,,1
06001441100,Census Tract 4411,Alameda County,,1
06001442000,Census Tract 4420,Alameda County,,1
06001450601,Census Tract 4506.01,Alameda County,,1
06001450602,Census Tract 4506.02,Alameda County,,1
06001450701,Census Tract 4507.01,Alameda County,,1
06001450742,Census Tract 4507.42,Alameda County,,1
06001451503,Census Tract 4515.03,Alameda County,,1
06037460401,Census Tract 4604.01,Los Angeles County,,2
06037480302,Census Tract 4803.02,Los Angeles County,,1
06039000400,Census Tract 4,Madera County,,3
06073000400,Census Tract 4,San Diego County,,1
06009000501,Census Tract 5.01,Calaveras County,,6
06033000502,Census Tract 5.02,Lake County,,6
06009000504,Census Tract 5.04,Calaveras County,,5
06039000507,Census Tract 5.07,Madera County,,4
06039000509,Census Tract 5.09,Madera County,,4
06085503214,Census Tract 5032.14,Santa Clara County,,2
06085503217,Census Tract 5032.17,Santa Clara County,,2
06085503218,Census Tract 5032.18,Santa Clara County,,1
06085503304,Census Tract 5033.04,Santa Clara County,,2
06085503305,Census Tract 5033.05,Santa Clara County,,2
06085503306,Census Tract 5033.06,Santa Clara County,,2
06085503313,Census Tract 5033.13,Santa Clara County,,1
06085503315,Census Tract 5033.15,Santa Clara County,,2
06085503321,Census Tract 5033.21,Santa Clara County,,2
06085503323,Census Tract 5033.23,Santa Clara County,,2
06085504001,Census Tract 5040.01,Santa Clara County,,2
06085504002,Census Tract 5040.02,Santa Clara County,,2
06085504101,Census Tract 5041.01,Santa Clara County,,2
06085504102,Census Tract 5041.02,Santa Clara County,,2
06085506402,Census Tract 5064.02,Santa Clara County,,1
06085506501,Census Tract 5065.01,Santa Clara County,,1
06085506503,Census Tract 5065.03,Santa Clara County,,1
06085506601,Census Tract 5066.01,Santa Clara County,,1
06085506603,Census Tract 5066.03,Santa Clara County,,1
06085506605,Census Tract 5066.05,Santa Clara County,,1
06085507906,Census Tract 5079.06,Santa Clara County,,1
06085508001,Census Tract 5080.01,Santa Clara County,,1
06085508101,Census Tract 5081.01,Santa Clara County,,1
06085509303,Census Tract 5093.03,Santa Clara County,,1
06085509304,Census Tract 5093.04,Santa Clara County,,1
06085509600,Census Tract 5096,Santa Clara County,,1
06085509700,Census Tract 5097,Santa Clara County,,1
06085509802,Census Tract 5098.02,Santa Clara County,,1
06085509901,Census Tract 5099.01,Santa Clara County,,1
06073005000,Census Tract 50,San Diego County,,3
06085511702,Census Tract 5117.02,Santa Clara County,,1
06085511905,Census Tract 5119.05,Santa Clara County,,1
06085512029,Census Tract 5120.29,Santa Clara County,,1
06085512030,Census Tract 5120.30,Santa Clara County,,1
06085512034,Census Tract 5120.34,Santa Clara County,,1
06085512505,Census Tract 5125.05,Santa Clara County,,2
06085512508,Census Tract 5125.08,Santa Clara County,,2
06109005100,Census Tract 51,Tuolumne County,Chicken Ranch Rancheria and Off-Reservation Trust Land,4
06111005203,Census Tract 52.03,Ventura County,,1
06111005303,Census Tract 53.03,Ventura County,,1
06111005304,Census Tract 53.04,Ventura County,,2
06111005306,Census Tract 53.06,Ventura County,,1
06037531800,Census Tract 5318,Los Angeles County,,2
06037532900,Census Tract 5329,Los Angeles County,,2
06037533403,Census Tract 5334.03,Los Angeles County,,2
06037535604,Census Tract 5356.04,Los Angeles County,,2
06111005403,Census Tract 54.03,Ventura County,,2
06111005404,Census Tract 54.04,Ventura County,,1
06037543201,Census Tract 5432.01,Los Angeles County,,2
06037543701,Census Tract 5437.01,Los Angeles County,,1
06037543903,Census Tract 5439.03,Los Angeles County,,1
06071005400,Census Tract 54,San Bernardino County,,3
06037553602,Census Tract 5536.02,Los Angeles County,,1
06071005500,Census Tract 55,San Bernardino County,,5
06071005600,Census Tract 56,San Bernardino County,,4
06037570001,Census Tract 5700.01,Los Angeles County,,1
06037571102,Census Tract 5711.02,Los Angeles County,,1
06037572400,Census Tract 5724,Los Angeles County,,2
06037575101,Census Tract 5751.01,Los Angeles County,,2
06037575102,Census Tract 5751.02,Los Angeles County,,2
06037576302,Census Tract 5763.02,Los Angeles County,,2
06037576402,Census Tract 5764.02,Los Angeles County,,2
06019005912,Census Tract 59.12,Fresno County,,2
06073000500,Census Tract 5,San Diego County,,1
06071006201,Census Tract 62.01,San Bernardino County,,3
06037620001,Census Tract 6200.01,Los Angeles County,,1
06059062701,Census Tract 627.01,Orange County,,1
06059062702,Census Tract 627.02,Orange County,,1
06059062800,Census Tract 628,Orange County,,1
06071006301,Census Tract 63.01,San Bernardino County,,3
06059063005,Census Tract 630.05,Orange County,,1
06059063006,Census Tract 630.06,Orange County,,1
06059063008,Census Tract 630.08,Orange County,,1
06071006401,Census Tract 64.01,San Bernardino County,,3
06071006402,Census Tract 64.02,San Bernardino County,,4
06019006405,Census Tract 64.05,Fresno County,Table Mountain Rancheria,3
06071006500,Census Tract 65,San Bernardino County,,5
06071006700,Census Tract 67,San Bernardino County,,3
06073006801,Census Tract 68.01,San Diego County,,1
06073006802,Census Tract 68.02,San Diego County,,1
06073000600,Census Tract 6,San Diego County,,1
06071007000,Census Tract 70,San Bernardino County,,3
06071007106,Census Tract 71.06,San Bernardino County,,2
06071007107,Census Tract 71.07,San Bernardino County,,3
06071007108,Census Tract 71.08,San Bernardino County,,2
06071007200,Census Tract 72,San Bernardino County,,3
06071007408,Census Tract 74.08,San Bernardino County,,3
06037800202,Census Tract 8002.02,Los Angeles County,,1
06071008200,Census Tract 82,San Bernardino County,,2
06015000105,Census Tract 1.05,Del Norte County,,3
06071000115,Census Tract 1.15,San Bernardino County,,2
06025010101,Census Tract 101.01,Imperial County,,71
06025010102,Census Tract 101.02,Imperial County,,5
06071010421,Census Tract 104.21,San Bernardino County,Twenty-Nine Palms Reservation,4
06053010400,Census Tract 104,Monterey County,,3
06029001102,Census Tract 11.02,Kern County,,5
06029001103,Census Tract 11.03,Kern County,,5
06071011203,Census Tract 112.03,San Bernardino County,,5
06071011401,Census Tract 114.01,San Bernardino County,,5
06109001100,Census Tract 11,Tuolumne County,,3
06029001201,Census Tract 12.01,Kern County,,5
06029001202,Census Tract 12.02,Kern County,,5
06057001203,Census Tract 12.03,Nevada County,,2
06025012001,Census Tract 120.01,Imperial County,,7
06053012200,Census Tract 122,Monterey County,,2
06053012302,Census Tract 123.02,Monterey County,,2
06053012401,Census Tract 124.01,Monterey County,,2
06053012402,Census Tract 124.02,Monterey County,,2
06053012502,Census Tract 125.02,Monterey County,,2
06053012600,Census Tract 126,Monterey County,,1
06053012700,Census Tract 127,Monterey County,,1
06053012800,Census Tract 128,Monterey County,,1
06109001200,Census Tract 12,Tuolumne County,,3
06073013414,Census Tract 134.14,San Diego County,,1
06029001300,Census Tract 13,Kern County,,6
06053014102,Census Tract 141.02,Monterey County,,2
06053014105,Census Tract 141.05,Monterey County,,2
06053014301,Census Tract 143.01,Monterey County,,2
06053014302,Census Tract 143.02,Monterey County,,2
06029001400,Census Tract 14,Kern County,,5
06029001500,Census Tract 15,Kern County,,7
06029001600,Census Tract 16,Kern County,,4
06073018608,Census Tract 186.08,San Diego County,,2
06073019001,Census Tract 190.01,San Diego County,,3
06073019903,Census Tract 199.03,San Diego County,,2
06071002031,Census Tract 20.31,San Bernardino County,,2
06073020500,Census Tract 205,San Diego County,,2
06073021000,Census Tract 210,San Diego County,,6
06109002100,Census Tract 21,Tuolumne County,,4
06029002200,Census Tract 22,Kern County,,7
